ID_TEXT,ID_TEXT,CIUDAD,TIPO,UNIVERSIDAD_EVALUADA_NACIONAL,PRESTIGIO DE LA INSTITUCIÓN,NIVEL ACADÉMICO,OFERTA ACADÉMICA (CARRERAS OFERTADAS),PROFESORES,PROGRAMAS DE BECAS,COSTO DE COLEGIATURA Y OPCIONES DE PAGO,"INSTALACIONES, AULAS Y LABORATORIOS",PLAN DE ESTUDIOS,AMBIENTE ESTUDIANTIL,ACREDITACIONES Y CERTIFICACIONES,UBICACIÓN DEL CAMPUS,MODALIDADES HÍBRIDAS (PRESENCIAL Y ONLINE),MODALIDADES ONLINE,VALORES INSTITUCIONALES
Entrevistado_5093,Entrevistado_5093,GUADALAJARA,Primera mención,UNIVA,1.0,7.0,9.0,10.0,6.4,5.8,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5094,Entrevistado_5094,GUADALAJARA,Primera mención,ITESO,10.0,5.0,7.8,8.0,6.4,5.8,6.0,6.5,7.7,8.0,7.5,7.3,7.3,7.0
Entrevistado_5095,Entrevistado_5095,GUADALAJARA,Primera mención,OTRAS1,5.0,8.0,7.0,3.0,10.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5096,Entrevistado_5096,MONTERREY,Primera mención,ITESM,7.0,6.0,7.0,8.0,10.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5097,Entrevistado_5097,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,4.0,7.8,8.0,10.0,5.8,6.4,6.5,10.0,6.4,8.0,7.3,7.3,6.9
Entrevistado_5098,Entrevistado_5098,LOS CABOS,Primera mención,OTRAS1,8.4,8.0,10.0,8.0,10.0,5.8,6.4,6.5,7.0,5.0,7.5,1.0,7.3,6.9
Entrevistado_5099,Entrevistado_5099,MORELIA,Primera mención,UNIVA,9.0,8.0,8.0,10.0,6.4,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,5.0
Entrevistado_5100,Entrevistado_5100,AGUASCALIENTES,Primera mención,OTRAS1,6.0,9.0,3.0,9.0,6.4,5.8,6.4,6.5,7.7,6.4,1.0,7.3,7.3,6.9
Entrevistado_5101,Entrevistado_5101,MORELIA,Primera mención,UNID,10.0,7.0,7.8,9.0,6.4,5.8,8.0,6.5,7.7,5.0,7.5,7.3,7.3,6.9
Entrevistado_5102,Entrevistado_5102,TIJUANA,Primera mención,OTRAS1,8.4,8.0,7.8,8.0,8.0,5.8,6.4,10.0,6.0,6.4,7.5,8.0,7.3,10.0
Entrevistado_5103,Entrevistado_5103,MORELIA,Primera mención,OTRAS1,6.0,2.0,7.8,7.0,6.4,5.8,10.0,6.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5104,Entrevistado_5104,TIJUANA,Primera mención,UAD,8.0,6.0,7.8,8.0,6.4,5.8,6.4,6.5,7.7,8.0,7.5,7.3,3.0,6.9
Entrevistado_5105,Entrevistado_5105,MORELIA,Primera mención,OTRAS1,7.0,8.0,7.8,9.0,6.4,5.8,6.4,6.5,7.0,10.0,7.5,7.3,7.3,9.0
Entrevistado_5106,Entrevistado_5106,GUADALAJARA,Primera mención,UAG,9.0,4.0,7.8,8.0,6.4,4.0,10.0,9.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5107,Entrevistado_5107,VILLAHERMOSA,Primera mención,UVM,8.4,8.0,9.0,10.0,6.4,5.8,6.4,6.5,10.0,1.0,7.5,7.3,7.3,6.9
Entrevistado_5108,Entrevistado_5108,GUADALAJARA,Primera mención,UAG,8.4,6.0,9.0,2.0,6.4,5.8,2.0,6.5,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_5109,Entrevistado_5109,GUADALAJARA,Primera mención,OTRAS1,7.0,1.0,7.8,5.0,10.0,5.8,10.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5110,Entrevistado_5110,LA PAZ,Primera mención,OTRAS1,10.0,8.0,5.0,10.0,6.4,5.8,6.4,6.5,7.7,10.0,7.5,7.3,7.3,2.0
Entrevistado_5111,Entrevistado_5111,HERMOSILLO,Primera mención,ITESM,8.4,8.0,7.8,9.0,10.0,5.8,4.0,6.5,7.7,2.0,7.5,7.3,7.3,6.0
Entrevistado_5112,Entrevistado_5112,CIUDAD DE MÉXICO,Primera mención,OTRAS1,8.0,8.0,9.0,8.0,6.4,5.8,10.0,10.0,7.7,6.4,7.0,7.3,7.3,6.9
Entrevistado_5113,Entrevistado_5113,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.4,8.0,8.0,8.0,10.0,7.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,4.0
Entrevistado_5114,Entrevistado_5114,TIJUANA,Primera mención,UAD,7.0,8.0,5.0,8.0,6.4,5.8,7.0,6.5,10.0,6.4,10.0,7.3,7.3,6.9
Entrevistado_5115,Entrevistado_5115,MORELIA,Primera mención,UNID,8.4,10.0,7.8,8.0,7.0,5.8,6.0,6.5,8.0,6.4,7.5,7.3,7.3,9.0
Entrevistado_5116,Entrevistado_5116,GUADALAJARA,Primera mención,OTRAS1,8.4,10.0,10.0,9.0,6.4,5.8,6.4,6.5,7.7,6.4,7.5,7.3,1.0,7.0
Entrevistado_5117,Entrevistado_5117,MORELIA,Primera mención,OTRAS1,7.0,8.0,7.8,5.0,6.4,5.8,6.4,6.5,7.7,10.0,9.0,7.3,7.3,10.0
Entrevistado_5118,Entrevistado_5118,GUADALAJARA,Primera mención,TECMILENIO,8.4,10.0,7.8,8.0,2.0,5.8,8.0,6.5,7.7,4.0,7.5,7.3,7.3,6.9
Entrevistado_5119,Entrevistado_5119,MORELIA,Primera mención,LA SALLE,8.4,8.0,7.8,2.0,6.4,9.0,6.4,10.0,7.7,10.0,7.5,10.0,7.3,6.9
Entrevistado_5120,Entrevistado_5120,CIUDAD DE MÉXICO,Primera mención,OTRAS1,10.0,8.0,7.8,7.0,4.0,1.0,6.4,6.5,7.7,10.0,7.5,7.3,7.3,6.9
Entrevistado_5121,Entrevistado_5121,QUERÉTARO,Primera mención,UNITEC,5.0,10.0,7.8,5.0,9.0,5.8,6.4,6.5,7.7,6.4,1.0,7.3,7.3,6.9
Entrevistado_5122,Entrevistado_5122,GUADALAJARA,Primera mención,UAG,8.4,4.0,7.8,8.0,6.4,5.8,10.0,6.5,7.0,6.4,7.5,7.3,10.0,7.0
Entrevistado_5123,Entrevistado_5123,GUADALAJARA,Primera mención,UNITEC,8.4,8.0,6.0,8.0,6.4,10.0,8.0,6.5,7.7,10.0,10.0,7.3,7.3,6.9
Entrevistado_5124,Entrevistado_5124,VILLAHERMOSA,Primera mención,UVM,10.0,6.0,7.8,8.0,6.4,10.0,6.4,4.0,7.7,6.4,7.0,7.3,7.3,6.9
Entrevistado_5125,Entrevistado_5125,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,10.0,8.0,10.0,7.0,9.0,5.8,6.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5126,Entrevistado_5126,CIUDAD DE MÉXICO,Primera mención,OTRAS1,5.0,8.0,10.0,10.0,6.4,5.8,6.4,6.5,9.0,6.4,7.5,7.3,7.3,10.0
Entrevistado_5127,Entrevistado_5127,GUADALAJARA,Primera mención,ITESO,9.0,8.0,7.8,6.0,6.4,5.8,6.0,10.0,7.7,6.4,7.5,7.3,7.3,1.0
Entrevistado_5128,Entrevistado_5128,LA PAZ,Primera mención,OTRAS1,10.0,7.0,7.8,8.0,8.0,5.8,6.4,6.5,7.7,8.0,4.0,7.3,7.3,6.9
Entrevistado_5129,Entrevistado_5129,MORELIA,Primera mención,U.MARISTA,1.0,6.0,7.8,10.0,6.4,5.8,2.0,6.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5130,Entrevistado_5130,CULIACÁN,Primera mención,OTRAS1,8.0,8.0,10.0,7.0,6.4,10.0,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5131,Entrevistado_5131,LOS CABOS,Primera mención,OTRAS1,8.0,8.0,9.0,8.0,1.0,5.8,2.0,6.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5132,Entrevistado_5132,MONTERREY,Primera mención,ITESM,8.4,2.0,8.0,8.0,6.4,5.8,10.0,6.5,7.7,6.4,1.0,7.3,7.0,6.9
Entrevistado_5133,Entrevistado_5133,TEPIC,Primera mención,UNIVER,8.0,8.0,8.0,8.0,6.4,10.0,9.0,6.5,2.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5134,Entrevistado_5134,HERMOSILLO,Primera mención,OTRAS1,9.0,8.0,7.0,8.0,6.4,5.8,6.4,9.0,7.7,9.0,7.5,7.3,7.3,3.0
Entrevistado_5135,Entrevistado_5135,GUADALAJARA,Primera mención,OTRAS1,9.0,8.0,7.8,8.0,6.0,5.8,6.4,8.0,4.0,3.0,7.5,7.3,7.3,6.9
Entrevistado_5136,Entrevistado_5136,GUADALAJARA,Primera mención,UAG,10.0,8.0,7.8,8.0,6.4,5.8,4.0,9.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5137,Entrevistado_5137,HERMOSILLO,Primera mención,OTRAS1,8.0,8.0,9.0,8.0,2.0,5.8,6.4,5.0,7.7,5.0,7.5,7.3,7.3,6.9
Entrevistado_5138,Entrevistado_5138,GUADALAJARA,Primera mención,ITESO,5.0,5.0,7.8,9.0,6.4,5.8,6.4,6.5,7.7,6.4,7.5,4.0,4.0,6.9
Entrevistado_5139,Entrevistado_5139,LEÓN,Primera mención,OTRAS1,10.0,8.0,9.0,10.0,6.4,5.8,9.0,7.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5140,Entrevistado_5140,MORELIA,Primera mención,OTRAS1,3.0,6.0,7.8,8.0,6.4,8.0,6.4,6.5,7.7,10.0,7.5,7.3,8.0,6.9
Entrevistado_5141,Entrevistado_5141,AGUASCALIENTES,Primera mención,OTRAS1,8.4,8.0,9.0,8.0,6.4,9.0,6.4,10.0,7.7,4.0,7.5,7.3,7.3,3.0
Entrevistado_5142,Entrevistado_5142,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,9.0,6.0,7.8,8.0,6.4,5.8,9.0,6.5,10.0,9.0,7.5,7.3,7.3,6.9
Entrevistado_5143,Entrevistado_5143,CIUDAD DE MÉXICO,Primera mención,UNITEC,8.4,8.0,9.0,10.0,6.4,10.0,6.4,6.5,1.0,6.0,7.5,7.3,7.3,6.9
Entrevistado_5144,Entrevistado_5144,COATZACOALCOS,Primera mención,OTRAS1,8.4,10.0,7.8,10.0,6.4,9.0,10.0,7.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5145,Entrevistado_5145,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.4,8.0,7.8,4.0,5.0,5.8,6.4,6.0,7.7,10.0,7.5,7.3,9.0,6.9
Entrevistado_5146,Entrevistado_5146,GUADALAJARA,Primera mención,ITESM,10.0,8.0,7.8,8.0,6.4,5.8,7.0,8.0,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5147,Entrevistado_5147,VILLAHERMOSA,Primera mención,UAG,10.0,8.0,7.8,3.0,4.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.0
Entrevistado_5148,Entrevistado_5148,MONTERREY,Primera mención,TECMILENIO,9.0,3.0,7.8,8.0,6.4,10.0,6.4,6.5,7.7,6.4,4.0,7.3,7.3,3.0
Entrevistado_5149,Entrevistado_5149,GUADALAJARA,Primera mención,UP,9.0,8.0,3.0,8.0,9.0,5.8,6.0,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5150,Entrevistado_5150,CIUDAD DE MÉXICO,Primera mención,UNITEC,8.4,8.0,8.0,4.0,6.4,5.8,6.4,6.5,7.7,6.0,7.5,1.0,1.0,6.9
Entrevistado_5151,Entrevistado_5151,CULIACÁN,Primera mención,OTRAS1,8.4,4.0,7.8,6.0,6.4,9.0,6.4,6.5,7.7,6.4,7.5,7.0,8.0,6.9
Entrevistado_5152,Entrevistado_5152,GUADALAJARA,Primera mención,UAG,8.0,1.0,7.8,8.0,6.4,5.8,7.0,6.5,7.7,6.4,7.5,1.0,7.3,1.0
Entrevistado_5153,Entrevistado_5153,GUADALAJARA,Primera mención,UNIVER,8.4,4.0,7.8,5.0,6.4,5.8,6.4,6.5,6.0,6.4,10.0,7.3,5.0,6.9
Entrevistado_5154,Entrevistado_5154,HERMOSILLO,Primera mención,TECMILENIO,1.0,1.0,7.8,8.0,5.0,5.8,10.0,6.5,7.7,6.4,7.5,4.0,7.3,6.9
Entrevistado_5155,Entrevistado_5155,CULIACÁN,Primera mención,TECMILENIO,4.0,10.0,3.0,8.0,6.4,8.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,10.0
Entrevistado_5156,Entrevistado_5156,CANCÚN,Primera mención,OTRAS1,4.0,8.0,7.8,8.0,6.4,4.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,4.0
Entrevistado_5157,Entrevistado_5157,COATZACOALCOS,Primera mención,OTRAS1,6.0,8.0,8.0,6.0,8.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5158,Entrevistado_5158,CD. OBREGÓN,Primera mención,OTRAS1,7.0,8.0,10.0,8.0,5.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,10.0
Entrevistado_5159,Entrevistado_5159,HERMOSILLO,Primera mención,OTRAS1,8.0,8.0,7.8,8.0,6.4,6.0,10.0,6.5,8.0,6.4,7.5,7.3,7.0,6.9
Entrevistado_5160,Entrevistado_5160,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.4,8.0,1.0,8.0,9.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,10.0
Entrevistado_5161,Entrevistado_5161,CULIACÁN,Primera mención,ITESM,8.4,6.0,7.8,8.0,6.4,9.0,6.0,8.0,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_5162,Entrevistado_5162,GUADALAJARA,Primera mención,UNIVA,1.0,8.0,7.8,7.0,6.0,5.8,9.0,6.5,9.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5163,Entrevistado_5163,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,4.0,8.0,7.8,8.0,8.0,5.8,6.4,8.0,7.7,10.0,7.5,9.0,7.3,6.9
Entrevistado_5164,Entrevistado_5164,GUADALAJARA,Primera mención,OTRAS1,8.4,1.0,8.0,1.0,10.0,7.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5165,Entrevistado_5165,LOS CABOS,Primera mención,OTRAS1,2.0,6.0,8.0,4.0,5.0,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5166,Entrevistado_5166,MORELIA,Primera mención,UNID,3.0,9.0,7.8,8.0,6.4,5.8,3.0,10.0,7.7,6.4,7.5,7.3,10.0,6.9
Entrevistado_5167,Entrevistado_5167,ZAMORA,Primera mención,OTRAS1,8.4,8.0,7.8,6.0,6.4,6.0,6.4,7.0,9.0,5.0,7.5,7.3,7.3,6.9
Entrevistado_5168,Entrevistado_5168,MONTERREY,Primera mención,ITESM,8.0,8.0,7.8,5.0,8.0,10.0,4.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5169,Entrevistado_5169,GUADALAJARA,Primera mención,ITESO,1.0,9.0,7.8,9.0,6.4,5.8,10.0,6.5,8.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5170,Entrevistado_5170,CIUDAD DE MÉXICO,Primera mención,OTRAS1,4.0,10.0,7.8,8.0,5.0,5.8,4.0,6.5,7.7,1.0,7.5,7.3,7.3,6.9
Entrevistado_5171,Entrevistado_5171,MEXICALI,Primera mención,UAD,10.0,10.0,10.0,8.0,5.0,5.8,6.4,6.5,7.7,2.0,7.5,7.3,7.3,6.9
Entrevistado_5172,Entrevistado_5172,CIUDAD DE MÉXICO,Primera mención,UP,5.0,8.0,7.8,8.0,6.4,10.0,6.4,6.5,6.0,6.4,7.5,7.3,7.0,8.0
Entrevistado_5173,Entrevistado_5173,MONTERREY,Primera mención,ITESM,8.4,8.0,2.0,9.0,7.0,3.0,6.4,6.5,7.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5174,Entrevistado_5174,CULIACÁN,Primera mención,OTRAS1,8.4,1.0,7.8,7.0,6.4,5.8,6.4,6.5,6.0,6.0,7.5,7.3,7.3,6.0
Entrevistado_5175,Entrevistado_5175,QUERÉTARO,Primera mención,UVM,8.4,6.0,7.8,7.0,6.4,10.0,6.4,6.5,8.0,6.4,7.5,7.3,7.3,10.0
Entrevistado_5176,Entrevistado_5176,GUADALAJARA,Primera mención,UAG,5.0,8.0,7.8,8.0,10.0,5.8,10.0,6.5,7.7,10.0,7.5,7.0,7.3,6.9
Entrevistado_5177,Entrevistado_5177,MEXICALI,Primera mención,UAD,5.0,8.0,7.8,8.0,6.4,5.8,8.0,8.0,6.0,8.0,7.5,7.3,7.3,6.9
Entrevistado_5178,Entrevistado_5178,CULIACÁN,Primera mención,OTRAS1,8.0,10.0,7.8,3.0,6.4,10.0,6.4,6.5,7.7,6.4,7.0,7.3,7.3,6.9
Entrevistado_5179,Entrevistado_5179,QUERÉTARO,Primera mención,ITESM,8.4,7.0,7.8,6.0,10.0,5.8,6.4,10.0,7.7,9.0,7.5,7.3,7.3,6.9
Entrevistado_5180,Entrevistado_5180,PUEBLA,Primera mención,OTRAS1,2.0,9.0,7.8,8.0,8.0,6.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5181,Entrevistado_5181,TEPIC,Primera mención,UNIVA,8.4,8.0,7.8,10.0,3.0,5.8,3.0,6.5,7.7,6.4,7.5,7.3,6.0,6.9
Entrevistado_5182,Entrevistado_5182,GUADALAJARA,Primera mención,UVM,9.0,8.0,8.0,8.0,6.4,9.0,6.4,6.5,10.0,10.0,7.5,7.3,7.3,6.9
Entrevistado_5183,Entrevistado_5183,TIJUANA,Primera mención,UAD,6.0,8.0,7.8,8.0,6.4,7.0,6.0,6.5,4.0,6.4,7.5,7.3,7.3,1.0
Entrevistado_5184,Entrevistado_5184,MORELIA,Primera mención,OTRAS1,6.0,7.0,7.8,5.0,6.4,5.8,8.0,4.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5185,Entrevistado_5185,TEPIC,Primera mención,UAG,8.4,8.0,7.8,1.0,10.0,5.0,6.4,6.5,10.0,4.0,7.5,7.3,7.3,6.9
Entrevistado_5186,Entrevistado_5186,MEXICALI,Primera mención,UAD,8.4,10.0,7.8,8.0,6.4,9.0,8.0,6.5,7.0,6.4,7.5,7.3,3.0,6.9
Entrevistado_5187,Entrevistado_5187,GUADALAJARA,Primera mención,UAG,10.0,4.0,7.8,8.0,6.4,5.8,10.0,6.0,7.7,6.4,7.5,7.3,8.0,6.9
Entrevistado_5188,Entrevistado_5188,MORELIA,Primera mención,OTRAS1,8.4,1.0,9.0,4.0,9.0,5.8,6.4,6.5,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5189,Entrevistado_5189,CIUDAD DE MÉXICO,Primera mención,UP,9.0,8.0,1.0,8.0,10.0,5.8,10.0,3.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5190,Entrevistado_5190,GUADALAJARA,Primera mención,LA SALLE,6.0,7.0,8.0,8.0,3.0,10.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5191,Entrevistado_5191,GUADALAJARA,Primera mención,UAG,1.0,9.0,8.0,8.0,9.0,5.8,7.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5192,Entrevistado_5192,AGUASCALIENTES,Primera mención,OTRAS1,10.0,10.0,7.8,6.0,6.4,5.8,6.4,6.5,7.7,7.0,8.0,7.3,7.3,6.9
Entrevistado_5193,Entrevistado_5193,GUADALAJARA,Primera mención,OTRAS1,7.0,4.0,7.8,8.0,6.4,5.8,6.4,10.0,6.0,6.4,7.5,7.3,7.3,8.0
Entrevistado_5194,Entrevistado_5194,ZAMORA,Primera mención,OTRAS1,8.4,10.0,7.8,8.0,6.4,9.0,3.0,6.5,7.7,6.0,7.5,7.3,7.3,5.0
Entrevistado_5195,Entrevistado_5195,CULIACÁN,Primera mención,ITESM,2.0,8.0,7.8,4.0,10.0,8.0,6.4,8.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5196,Entrevistado_5196,GUADALAJARA,Primera mención,UAG,8.4,9.0,10.0,8.0,6.4,5.8,6.4,6.5,7.7,3.0,7.5,7.3,10.0,10.0
Entrevistado_5197,Entrevistado_5197,CULIACÁN,Primera mención,OTRAS1,8.4,9.0,7.8,10.0,9.0,5.8,5.0,6.5,7.7,6.4,7.5,7.3,7.3,10.0
Entrevistado_5198,Entrevistado_5198,TEPIC,Primera mención,UNIVA,8.0,10.0,4.0,8.0,10.0,5.8,6.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5199,Entrevistado_5199,LA PAZ,Primera mención,OTRAS1,7.0,10.0,6.0,8.0,6.4,5.8,6.4,9.0,7.7,7.0,7.5,7.3,7.3,6.9
Entrevistado_5200,Entrevistado_5200,GUADALAJARA,Primera mención,UVM,10.0,10.0,7.8,10.0,2.0,5.8,6.4,6.5,9.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5201,Entrevistado_5201,AGUASCALIENTES,Primera mención,ITESM,8.4,10.0,7.0,1.0,10.0,5.8,8.0,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5202,Entrevistado_5202,GUADALAJARA,Primera mención,UAG,8.4,6.0,7.8,5.0,6.4,2.0,6.4,4.0,7.7,6.4,7.5,7.3,7.3,2.0
Entrevistado_5203,Entrevistado_5203,ZAMORA,Primera mención,UNIVA,10.0,8.0,9.0,6.0,6.4,5.8,6.4,6.0,7.7,6.4,7.5,5.0,7.3,6.9
Entrevistado_5204,Entrevistado_5204,GUADALAJARA,Primera mención,OTRAS1,3.0,8.0,10.0,8.0,5.0,10.0,6.4,6.5,7.7,6.4,7.5,8.0,7.3,6.9
Entrevistado_5205,Entrevistado_5205,VILLAHERMOSA,Primera mención,UVM,10.0,8.0,2.0,4.0,6.4,5.8,6.4,6.5,3.0,6.4,7.5,8.0,7.3,6.9
Entrevistado_5206,Entrevistado_5206,LA PAZ,Primera mención,OTRAS1,10.0,10.0,7.8,8.0,6.4,5.8,10.0,6.5,7.7,6.4,7.5,7.3,7.3,7.0
Entrevistado_5207,Entrevistado_5207,MONTERREY,Primera mención,TECMILENIO,10.0,8.0,9.0,8.0,6.4,5.8,6.4,6.5,10.0,6.4,4.0,7.3,7.3,6.9
Entrevistado_5208,Entrevistado_5208,QUERÉTARO,Primera mención,ANÁHUAC,8.4,8.0,7.8,8.0,9.0,5.8,6.4,7.0,5.0,6.4,7.5,10.0,7.3,5.0
Entrevistado_5209,Entrevistado_5209,GUADALAJARA,Primera mención,UP,9.0,8.0,7.8,10.0,6.0,5.8,6.4,3.0,7.7,6.4,7.5,9.0,7.3,6.9
Entrevistado_5210,Entrevistado_5210,VILLAHERMOSA,Primera mención,OTRAS1,8.4,8.0,7.8,7.0,6.4,5.8,6.0,7.0,7.7,6.4,9.0,1.0,7.3,6.9
Entrevistado_5211,Entrevistado_5211,LEÓN,Primera mención,LA SALLE,1.0,10.0,7.8,8.0,7.0,5.8,10.0,6.5,7.7,5.0,7.5,7.3,7.3,6.9
Entrevistado_5212,Entrevistado_5212,TUXTLA GUTIÉRREZ,Primera mención,OTRAS1,8.4,2.0,7.8,8.0,6.4,10.0,6.4,9.0,9.0,6.4,7.5,7.3,7.0,6.9
Entrevistado_5213,Entrevistado_5213,LEÓN,Primera mención,OTRAS1,8.4,2.0,7.8,8.0,6.4,7.0,6.4,6.5,7.7,10.0,7.5,7.3,7.3,5.0
Entrevistado_5214,Entrevistado_5214,GUADALAJARA,Primera mención,UAG,8.4,8.0,7.8,6.0,4.0,5.8,6.4,6.5,10.0,6.4,10.0,7.3,10.0,6.9
Entrevistado_5215,Entrevistado_5215,MORELIA,Primera mención,OTRAS1,8.4,8.0,3.0,10.0,6.4,5.8,6.4,10.0,7.7,6.4,2.0,7.3,7.3,7.0
Entrevistado_5216,Entrevistado_5216,HERMOSILLO,Primera mención,TECMILENIO,8.4,7.0,7.8,8.0,9.0,5.8,5.0,6.5,10.0,6.4,7.5,7.3,7.3,8.0
Entrevistado_5217,Entrevistado_5217,GUADALAJARA,Primera mención,ITESO,6.0,3.0,7.8,4.0,6.4,5.8,6.4,6.5,7.7,6.4,7.5,7.3,7.0,9.0
Entrevistado_5218,Entrevistado_5218,GUADALAJARA,Primera mención,OTRAS1,9.0,5.0,7.8,1.0,6.4,5.8,9.0,6.5,7.7,8.0,7.5,7.3,7.3,6.9
Entrevistado_5219,Entrevistado_5219,IRAPUATO,Primera mención,OTRAS1,5.0,8.0,8.0,8.0,10.0,5.8,6.4,8.0,7.7,6.4,9.0,7.3,7.3,6.9
Entrevistado_5220,Entrevistado_5220,COATZACOALCOS,Primera mención,OTRAS1,8.4,8.0,9.0,8.0,6.0,2.0,7.0,6.5,7.7,6.4,7.5,10.0,7.3,6.9
Entrevistado_5221,Entrevistado_5221,HERMOSILLO,Primera mención,UVM,5.0,9.0,8.0,8.0,6.4,5.8,6.4,6.5,7.7,6.4,7.5,6.0,7.3,7.0
Entrevistado_5222,Entrevistado_5222,HERMOSILLO,Primera mención,OTRAS1,2.0,8.0,5.0,8.0,6.4,8.0,6.4,6.5,7.7,7.0,7.5,7.3,7.3,4.0
Entrevistado_5223,Entrevistado_5223,IRAPUATO,Primera mención,OTRAS1,9.0,10.0,10.0,2.0,6.4,9.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5224,Entrevistado_5224,CULIACÁN,Primera mención,OTRAS1,8.4,8.0,5.0,8.0,6.4,7.0,4.0,10.0,7.7,7.0,7.5,7.3,7.3,6.9
Entrevistado_5225,Entrevistado_5225,MORELIA,Primera mención,OTRAS1,8.4,8.0,6.0,8.0,6.4,8.0,6.4,7.0,7.7,6.4,4.0,7.3,7.3,10.0
Entrevistado_5226,Entrevistado_5226,GUADALAJARA,Primera mención,UAG,8.4,4.0,10.0,9.0,6.4,5.8,6.4,6.5,7.7,6.4,9.0,7.3,10.0,6.9
Entrevistado_5227,Entrevistado_5227,VILLAHERMOSA,Primera mención,UVM,9.0,8.0,1.0,10.0,6.4,10.0,6.4,8.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5228,Entrevistado_5228,MEXICALI,Primera mención,OTRAS1,7.0,8.0,7.8,8.0,6.4,8.0,10.0,1.0,10.0,6.4,7.5,7.3,7.3,6.9
Entrevistado_5229,Entrevistado_5229,LEÓN,Primera mención,LA SALLE,10.0,8.0,8.0,3.0,6.4,7.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,10.0
Entrevistado_5230,Entrevistado_5230,GUADALAJARA,Primera mención,UAG,5.0,8.0,6.0,2.0,6.4,5.0,6.4,10.0,7.7,6.4,7.5,7.3,7.3,6.9
Entrevistado_5231,Entrevistado_5231,VILLAHERMOSA,Primera mención,OTRAS1,8.4,10.0,7.8,1.0,6.4,5.8,6.4,6.5,10.0,3.0,7.5,7.3,5.0,6.9
Entrevistado_5232,Entrevistado_5232,TIJUANA,Primera mención,OTRAS1,10.0,7.0,4.0,8.0,1.0,9.0,6.4,6.5,7.7,6.4,7.5,7.3,7.3,6.9
